-1 -1 0 1.49976e-32
-0.980198 -1 0 7.61358e-18
-0.960396 -1 0 1.51977e-17
-0.940594 -1 0 2.2723e-17
-0.920792 -1 0 3.01605e-17
-0.90099 -1 0 3.74812e-17
-0.881188 -1 0 4.46569e-17
-0.861386 -1 0 5.16599e-17
-0.841584 -1 0 5.8463e-17
-0.821782 -1 0 6.50399e-17
-0.80198 -1 0 7.13652e-17
-0.782178 -1 0 7.74144e-17
-0.762376 -1 0 8.31641e-17
-0.742574 -1 0 8.8592e-17
-0.722772 -1 0 9.36772e-17
-0.70297 -1 0 9.84e-17
-0.683168 -1 0 1.02742e-16
-0.663366 -1 0 1.06687e-16
-0.643564 -1 0 1.10219e-16
-0.623762 -1 0 1.13324e-16
-0.60396 -1 0 1.15991e-16
-0.584158 -1 0 1.18209e-16
-0.564356 -1 0 1.1997e-16
-0.544554 -1 0 1.21267e-16
-0.524752 -1 0 1.22095e-16
-0.50495 -1 0 1.2245e-16
-0.485149 -1 0 1.22331e-16
-0.465347 -1 0 1.2174e-16
-0.445545 -1 0 1.20677e-16
-0.425743 -1 0 1.19147e-16
-0.405941 -1 0 1.17157e-16
-0.386139 -1 0 1.14713e-16
-0.366337 -1 0 1.11825e-16
-0.346535 -1 0 1.08505e-16
-0.326733 -1 0 1.04765e-16
-0.306931 -1 0 1.0062e-16
-0.287129 -1 0 9.60851e-17
-0.267327 -1 0 9.11787e-17
-0.247525 -1 0 8.59196e-17
-0.227723 -1 0 8.03281e-17
-0.207921 -1 0 7.44258e-17
-0.188119 -1 0 6.82356e-17
-0.168317 -1 0 6.17813e-17
-0.148515 -1 0 5.50881e-17
-0.128713 -1 0 4.81817e-17
-0.108911 -1 0 4.10889e-17
-0.0891089 -1 0 3.38372e-17
-0.0693069 -1 0 2.64546e-17
-0.049505 -1 0 1.89696e-17
-0.029703 -1 0 1.14112e-17
-0.00990099 -1 0 3.80863e-18
0.00990099 -1 0 3.80863e-18
0.029703 -1 0 1.14112e-17
0.049505 -1 0 1.89696e-17
0.0693069 -1 0 2.64546e-17
0.0891089 -1 0 3.38372e-17
0.108911 -1 0 4.10889e-17
0.128713 -1 0 4.81817e-17
0.148515 -1 0 5.50881e-17
0.168317 -1 0 6.17813e-17
0.188119 -1 0 6.82356e-17
0.207921 -1 0 7.44258e-17
0.227723 -1 0 8.03281e-17
0.247525 -1 0 8.59196e-17
0.267327 -1 0 9.11787e-17
0.287129 -1 0 9.60851e-17
0.306931 -1 0 1.0062e-16
0.326733 -1 0 1.04765e-16
0.346535 -1 0 1.08505e-16
0.366337 -1 0 1.11825e-16
0.386139 -1 0 1.14713e-16
0.405941 -1 0 1.17157e-16
0.425743 -1 0 1.19147e-16
0.445545 -1 0 1.20677e-16
0.465347 -1 0 1.2174e-16
0.485149 -1 0 1.22331e-16
0.50495 -1 0 1.2245e-16
0.524752 -1 0 1.22095e-16
0.544554 -1 0 1.21267e-16
0.564356 -1 0 1.1997e-16
0.584158 -1 0 1.18209e-16
0.60396 -1 0 1.15991e-16
0.623762 -1 0 1.13324e-16
0.643564 -1 0 1.10219e-16
0.663366 -1 0 1.06687e-16
0.683168 -1 0 1.02742e-16
0.70297 -1 0 9.84e-17
0.722772 -1 0 9.36772e-17
0.742574 -1 0 8.8592e-17
0.762376 -1 0 8.31641e-17
0.782178 -1 0 7.74144e-17
0.80198 -1 0 7.13652e-17
0.821782 -1 0 6.50399e-17
0.841584 -1 0 5.8463e-17
0.861386 -1 0 5.16599e-17
0.881188 -1 0 4.46569e-17
0.90099 -1 0 3.74812e-17
0.920792 -1 0 3.01605e-17
0.940594 -1 0 2.2723e-17
0.960396 -1 0 1.51977e-17
0.980198 -1 0 7.61358e-18
1 -1 0 1.49976e-32
-1 -0.980198 0 7.61358e-18
-0.980198 -0.980198 0.00382923 3.58301e-05
-0.960396 -0.980198 0.00764365 7.15216e-05
-0.940594 -0.980198 0.0114285 0.000106936
-0.920792 -0.980198 0.0151691 0.000141937
-0.90099 -0.980198 0.0188511 0.000176389
-0.881188 -0.980198 0.0224601 0.000210159
-0.861386 -0.980198 0.0259822 0.000243115
-0.841584 -0.980198 0.0294038 0.000275131
-0.821782 -0.980198 0.0327117 0.000306083
-0.80198 -0.980198 0.0358929 0.00033585
-0.782178 -0.980198 0.0389354 0.000364318
-0.762376 -0.980198 0.0418272 0.000391377
-0.742574 -0.980198 0.0445571 0.000416921
-0.722772 -0.980198 0.0471147 0.000440852
-0.70297 -0.980198 0.04949 0.000463078
-0.683168 -0.980198 0.0516739 0.000483512
-0.663366 -0.980198 0.0536578 0.000502076
-0.643564 -0.980198 0.0554341 0.000518697
-0.623762 -0.980198 0.056996 0.000533311
-0.60396 -0.980198 0.0583374 0.000545862
-0.584158 -0.980198 0.059453 0.000556302
-0.564356 -0.980198 0.0603387 0.000564589
-0.544554 -0.980198 0.0609909 0.000570692
-0.524752 -0.980198 0.0614072 0.000574587
-0.50495 -0.980198 0.0615859 0.000576259
-0.485149 -0.980198 0.0615263 0.000575701
-0.465347 -0.980198 0.0612287 0.000572916
-0.445545 -0.980198 0.0606942 0.000567915
-0.425743 -0.980198 0.0599249 0.000560717
-0.405941 -0.980198 0.0589237 0.000551349
-0.386139 -0.980198 0.0576946 0.000539848
-0.366337 -0.980198 0.0562423 0.000526259
-0.346535 -0.980198 0.0545724 0.000510633
-0.326733 -0.980198 0.0526913 0.000493032
-0.306931 -0.980198 0.0506064 0.000473524
-0.287129 -0.980198 0.0483258 0.000452184
-0.267327 -0.980198 0.0458581 0.000429094
-0.247525 -0.980198 0.0432131 0.000404344
-0.227723 -0.980198 0.0404008 0.00037803
